src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.21.0.5,172.21.0.3,49182,8443,2048,2026-01-25 17:59:57,0.090796,33107.18533856117,209.2603198378783,132.1644125291863,77.095907308692,12,7,1693,1313,637,72,141.08333333333334,157.24368473451926,335,72,187.57142857142858,107.49731842882294,637,72,158.21052631578948,142.74584663415584,20376.376731301938,240,140,20,3,0.0050442222222222225,0.043691,0.0,0.013184537182942565,0.090796,0.043691,0.0,0.00825418181818182,0.016081656991843402,0.09074099999999999,0.045817,4e-05,0.015123499999999998,0.021065511662035016,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.08333333333334,187.57142857142858,0,12,7,1693,1313
172.21.0.5,172.21.0.3,49194,8443,2048,2026-01-25 17:59:57,0.086806,43142.17911204295,195.83899730433382,115.19941017901989,80.63958712531392,10,7,1585,2160,637,72,158.5,171.0399076239227,1054,72,308.57142857142856,322.6505660232166,1054,72,220.2941176470588,255.98776733317052,65529.737024221446,200,140,20,3,0.005425375,0.044741,0.0,0.0139684280024409,0.086806,0.044741,0.0,0.009645111111111111,0.017550944067323587,0.086759,0.045042,2.9e-05,0.014459833333333333,0.020052035344877643,3,4,0,0,2,3,0,7,15,0,0,0.7,220.2941176470588,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.5,308.57142857142856,0,10,7,1585,2160
172.21.0.5,172.21.0.3,49210,8443,2048,2026-01-25 17:59:58,0.044463,65222.76949373636,382.3403728943166,224.9061017025392,157.4342711917774,10,7,1571,1329,637,72,157.1,170.1272758848504,335,72,189.85714285714286,108.05478580189715,637,72,170.58823529411765,148.63736321646937,22093.065743944637,200,140,20,3,0.0027789375,0.041354,0.0,0.009962877266813728,0.044463,0.041778,0.0,0.004940333333333333,0.013026757838302582,0.044441,0.041936,3.1e-05,0.007406833333333335,0.015444570711813982,3,4,0,0,2,3,0,7,15,0,0,0.7,170.58823529411765,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.1,189.85714285714286,0,10,7,1571,1329
172.21.0.5,172.21.0.3,49226,8443,2048,2026-01-25 17:59:59,0.083314,54024.533691816505,204.04733898264396,120.02784646037881,84.01949252226517,10,7,1576,2925,637,72,157.6,170.441896257933,1818,72,417.85714285714283,581.5809558120566,1818,72,264.7647058823529,415.654201500374,172768.4152249135,200,140,20,3,0.005207125,0.042982,0.0,0.013491057505228232,0.083314,0.042982,0.0,0.009257111111111112,0.016937984442892084,0.083294,0.043075,3.2e-05,0.013882333333333335,0.01937328142628972,3,4,0,0,2,3,0,7,15,0,0,0.7,264.7647058823529,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.6,417.85714285714283,0,10,7,1576,2925
172.21.0.5,172.21.0.3,49230,8443,2048,2026-01-25 17:59:59,0.040607,70505.0853301155,418.6470313000222,246.26295958824835,172.38407171177386,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.71428571428572,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.948096885815,200,140,20,3,0.0025379375000000003,0.038824,0.0,0.009370127423551599,0.040607,0.038937,0.0,0.004511888888888888,0.012172164131916765,0.040587000000000005,0.039281,2.9e-05,0.0067645000000000005,0.014542622915072783,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9,187.71428571428572,0,10,7,1549,1314
172.21.0.5,172.21.0.3,49232,8443,2048,2026-01-25 17:59:59,0.044399,66465.46093380482,382.8915065654632,225.23029797968422,157.66120858577895,10,7,1687,1264,637,72,168.7,180.52149456505174,335,72,180.57142857142858,107.51857931520108,637,72,173.58823529411765,154.8019831243733,23963.653979238752,200,140,20,3,0.0027749375,0.041277,0.0,0.00994366470088336,0.044399,0.041685,0.0,0.0049332222222222225,0.012995771857525028,0.044368,0.041802,3.3e-05,0.007394666666666667,0.015389259660194471,3,4,0,0,2,3,0,7,15,0,0,0.7,173.58823529411765,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.7,180.57142857142858,0,10,7,1687,1264
172.21.0.5,172.21.0.3,49244,8443,2048,2026-01-25 18:00:00,0.089477,291102.741486639,234.69718475138862,134.1126770007935,100.58450775059512,12,9,1699,24348,637,72,141.58333333333334,157.56663052675697,10064,72,2705.3333333333335,3705.1268684231463,10064,72,1240.3333333333333,2739.9396644961666,7507269.365079366,240,180,20,3,0.00447385,0.043983,0.0,0.012664212293999971,0.089477,0.043983,0.0,0.008134272727272728,0.016263674263892015,0.089422,0.04435,9e-06,0.01117775,0.0187971651103963,3,6,0,0,2,3,0,9,19,0,0,0.75,1240.3333333333333,64240,65160,0,0,0,0,0,0,0,0,0,0,23174.0,4.0,0,367841269.8412698412698412698,141.58333333333334,2705.3333333333335,0,12,9,1699,24348
172.21.0.5,172.21.0.3,49248,8443,2048,2026-01-25 18:00:00,0.044919,579865.9809880006,467.50818139317437,267.14753222467107,200.3606491685033,12,9,1699,24348,637,72,141.58333333333334,157.56663052675697,10064,72,2705.3333333333335,3705.1268684231463,10064,72,1240.3333333333333,2739.9396644961666,7507269.365079366,240,180,20,3,0.00224595,0.039729,0.0,0.008614056346896043,0.044919,0.040085,0.0,0.004083545454545455,0.011402322126843176,0.044894,0.041938,9e-06,0.00561175,0.013734212261265661,3,6,0,0,2,3,0,9,19,0,0,0.75,1240.3333333333333,64240,65160,0,0,0,0,0,0,0,0,0,0,23174.0,4.0,0,2.89675E+8,141.58333333333334,2705.3333333333335,0,12,9,1699,24348
172.21.0.5,172.21.0.3,49262,8443,2048,2026-01-25 18:00:01,0.140341,23763.547359645436,156.76103205763107,92.63151894314562,64.12951311448543,13,9,1926,1409,637,72,148.15384615384616,154.87009253606774,335,72,156.55555555555554,105.0207504481441,637,72,151.5909090909091,136.75481015004024,18701.878099173548,260,180,20,4,0.006682904761904761,0.044487,0.0,0.014876733809814323,0.140341,0.046852,0.0,0.011695083333333333,0.018973691770705094,0.140291,0.089654,3e-05,0.017536375,0.030816404823314072,4,4,0,0,2,3,0,8,20,0,0,0.6923076923076923,151.5909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.15384615384616,156.55555555555554,0,13,9,1926,1409
172.21.0.5,172.21.0.3,49272,8443,2048,2026-01-25 18:00:01,0.046692,597511.3509808962,449.75584682600874,257.0033410434336,192.75250578257518,12,9,1428,26471,366,72,119.0,89.78307190111062,10068,72,2941.222222222222,3599.378766700281,10068,72,1328.5238095238096,2739.9949534025054,7507572.344671198,240,180,20,3,0.0023346,0.038884,0.0,0.008436918740867428,0.046692,0.03907,0.0,0.004244727272727272,0.011075473994296908,0.046675999999999995,0.041114,7e-06,0.005834499999999999,0.013388660920719442,3,6,0,0,2,3,0,9,19,0,0,0.75,1328.5238095238096,64240,65160,0,0,0,0,0,0,0,0,0,0,23178.0,4.0,0,293392405.0632911392405063291,119.0,2941.222222222222,0,12,9,1428,26471
172.21.0.5,172.21.0.3,49284,8443,2048,2026-01-25 18:00:01,0.094805,31717.736406307686,200.41137070829598,126.57560255260799,73.83576815568799,12,7,1693,1314,637,72,141.08333333333334,157.24368473451926,335,72,187.71428571428572,107.52370407856822,637,72,158.26315789473685,142.76400921405158,20381.562326869804,240,140,20,3,0.005266944444444444,0.043918,0.0,0.01350332392195929,0.094805,0.043918,0.0,0.008618636363636363,0.01653198967441733,0.094749,0.048006,2.9e-05,0.0157915,0.021500055773183473,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.26315789473685,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.08333333333334,187.71428571428572,0,12,7,1693,1314
172.21.0.5,172.21.0.3,44724,8443,2048,2026-01-25 18:00:03,0.092096,32650.712300208477,206.30646282140376,130.2988186240445,76.00764419735928,12,7,1693,1314,637,72,141.08333333333334,157.24368473451926,335,72,187.71428571428572,107.52370407856822,637,72,158.26315789473685,142.76400921405158,20381.562326869804,240,140,20,3,0.005116444444444444,0.044703,0.0,0.013734044096583992,0.09209600000000001,0.045095,0.0,0.008372363636363638,0.016869842469883285,0.092042,0.046469,3.5e-05,0.015340333333333336,0.020976735420195604,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.26315789473685,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.08333333333334,187.71428571428572,0,12,7,1693,1314
172.21.0.5,172.21.0.3,44734,8443,2048,2026-01-25 18:00:03,0.040364,75983.54969775048,421.1673768704787,247.74551580616392,173.42186106431475,10,7,1570,1497,637,72,157.0,170.06586959175553,391,72,213.85714285714286,129.31625527191474,637,72,180.41176470588235,157.10508241433573,24682.006920415224,200,140,20,3,0.00252275,0.038139,0.0,0.00919781638148425,0.040364000000000004,0.038233,0.0,0.004484888888888889,0.011933891741538694,0.040346,0.038742,2.6e-05,0.006724333333333332,0.014320002347144438,3,4,0,0,2,3,0,7,15,0,0,0.7,180.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.0,213.85714285714286,0,10,7,1570,1497
172.21.0.5,172.21.0.3,44748,8443,2048,2026-01-25 18:00:05,0.09337,32344.436114383636,203.49148548784407,128.5209382028489,74.97054728499519,12,7,1700,1320,637,72,141.66666666666666,157.62208672080897,335,72,188.57142857142858,107.70575942002776,637,72,158.94736842105263,143.09859452920105,20477.207756232692,240,140,20,3,0.0051872222222222215,0.042569,0.0,0.013266762769985063,0.09337000000000001,0.042906,0.0,0.008488181818181818,0.01620516262193335,0.093318,0.048958,4.3e-05,0.015553000000000003,0.021508610136408163,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.94736842105263,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.66666666666666,188.57142857142858,0,12,7,1700,1320
172.21.0.5,172.21.0.3,44756,8443,2048,2026-01-25 18:00:05,0.088229,32449.64807489601,192.6804112026658,113.34141835450929,79.3389928481565,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.71428571428572,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.948096885815,200,140,20,3,0.005514312499999999,0.044458,0.0,0.014208077982783025,0.088229,0.044458,0.0,0.009803222222222222,0.017849182469780126,0.088202,0.044557,2.9e-05,0.014700333333333334,0.020268628581025298,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.9,187.71428571428572,0,10,7,1549,1314
172.21.0.5,172.21.0.3,44758,8443,2048,2026-01-25 18:00:05,0.092736,281713.68184955145,237.23257418909594,140.18288474810214,97.04968944099379,13,9,1771,24354,637,72,136.23076923076923,152.5164071104149,8622,72,2706.0,3584.733896834061,8622,72,1187.5,2620.5048221148672,6867045.5227272725,260,180,20,3,0.004416,0.045471,0.0,0.012850717815785714,0.092736,0.045471,0.0,0.007728,0.016249234551202713,0.092685,0.046212,3e-06,0.011585625000000002,0.019861005922016516,3,6,0,0,2,3,0,9,20,0,0,0.6923076923076923,1187.5,64240,65160,0,0,0,0,0,0,0,0,0,0,23180.0,4.0,0,3.621875E+8,136.23076923076923,2706.0,0,13,9,1771,24354
172.21.0.5,172.21.0.3,44772,8443,2048,2026-01-25 18:00:07,0.051295,62637.68398479384,370.40647236572767,233.94092991519642,136.46554245053125,12,7,1715,1498,637,72,142.91666666666666,158.50944153442583,392,72,214.0,129.5122718950933,637,72,169.10526315789474,152.3941892582115,23223.988919667583,240,140,20,3,0.0028497222222222222,0.041495,0.0,0.009504085383580845,0.051295,0.041706,0.0,0.004663181818181818,0.011872153100413986,0.051264,0.049088,3.5e-05,0.008544000000000001,0.01813295221413215,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,169.10526315789474,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.91666666666666,214.0,0,12,7,1715,1498
172.21.0.5,172.21.0.3,44778,8443,2048,2026-01-25 18:00:07,0.052525,57248.92908138981,361.73250832936696,228.46263683960018,133.26987148976679,12,7,1693,1314,637,72,141.08333333333334,157.24368473451926,335,72,187.71428571428572,107.52370407856822,637,72,158.26315789473685,142.76400921405158,20381.562326869804,240,140,20,3,0.0029180555555555552,0.043287,0.0,0.009895081901138915,0.052525,0.043634,0.0,0.004775,0.012413261610800837,0.052497,0.050144,3.7e-05,0.0087495,0.01851355522088253,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.26315789473685,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.08333333333334,187.71428571428572,0,12,7,1693,1314
172.21.0.5,172.21.0.3,44788,8443,2048,2026-01-25 18:00:08,0.086146,59921.52856778028,197.33940055255033,116.0820003250296,81.25740022752072,10,7,1590,3572,637,72,159.0,171.38961462118993,2465,72,510.2857142857143,805.1838679609085,2465,72,303.6470588235294,560.4680755117281,314124.46366782015,200,140,20,3,0.005384125,0.042927,0.0,0.013732365504871146,0.086146,0.042927,0.0,0.00957177777777778,0.017259817134204315,0.086093,0.043208,3.1e-05,0.014348833333333333,0.019675251183628863,3,4,0,0,2,3,0,7,15,0,0,0.7,303.6470588235294,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.0,510.2857142857143,0,10,7,1590,3572
172.21.0.5,172.21.0.3,44792,8443,2048,2026-01-25 18:00:09,0.058615,446899.2578691461,392.39102618783585,238.84671159259574,153.54431459524014,14,9,1843,24352,637,72,131.64285714285714,147.89649234846507,8620,72,2705.777777777778,3584.3671928025883,8620,72,1138.9130434782608,2572.7274634391833,6618926.601134214,280,180,20,3,0.002664318181818182,0.043609,0.0,0.009177912148128263,0.058615,0.043983,0.0,0.004508846153846153,0.011693996617897934,0.058589999999999996,0.05599,6e-06,0.0073237499999999995,0.018396659647542,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1138.9130434782608,64240,65160,0,0,0,0,0,0,0,0,0,0,23178.0,4.0,0,3.863E+8,131.64285714285714,2705.777777777778,0,14,9,1843,24352
172.21.0.5,172.21.0.3,44808,8443,2048,2026-01-25 18:00:09,0.046336,562176.2776243094,453.2113259668508,258.9779005524862,194.23342541436463,12,9,1699,24350,637,72,141.58333333333334,157.56663052675697,10066,72,2705.5555555555557,3705.5682458553315,10066,72,1240.4285714285713,2740.2463839768056,7508950.244897959,240,180,20,3,0.0023168000000000004,0.042369,0.0,0.009202388187856453,0.046335999999999995,0.042454,0.0,0.004212363636363637,0.012110333223196606,0.046317,0.044647,7e-06,0.005789625,0.014688737870708122,3,6,0,0,2,3,0,9,19,0,0,0.75,1240.4285714285713,64240,65160,0,0,0,0,0,0,0,0,0,0,23176.0,4.0,0,386266666.6666666666666666667,141.58333333333334,2705.5555555555557,0,12,9,1699,24350
172.21.0.5,172.21.0.3,44816,8443,2048,2026-01-25 18:00:09,0.046145,65142.48564308159,411.745584570376,260.0498428865533,151.69574168382275,12,7,1693,1313,637,72,141.08333333333334,157.24368473451926,335,72,187.57142857142858,107.49731842882294,637,72,158.21052631578948,142.74584663415584,20376.376731301938,240,140,20,3,0.0025636111111111116,0.041319,0.0,0.00942426316682924,0.046145000000000005,0.041418,0.0,0.004195000000000001,0.011799917388000495,0.046128,0.044787,2.9e-05,0.007688,0.016591877370167207,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.08333333333334,187.57142857142858,0,12,7,1693,1313
172.21.0.5,172.21.0.3,44824,8443,2048,2026-01-25 18:00:10,0.096449,271490.63235492335,238.46799863140106,145.1544339495485,93.3135646818526,14,9,1843,24342,637,72,131.64285714285714,147.89649234846507,8610,72,2704.6666666666665,3582.534763729912,8610,72,1138.4782608695652,2571.4636818198924,6612425.466918717,280,180,20,3,0.004384045454545455,0.044209,0.0,0.01219455601889359,0.096449,0.044209,0.0,0.007419153846153845,0.015204272824774538,0.096391,0.050171,5e-06,0.012048875,0.020427471842089883,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1138.4782608695652,64240,65160,0,0,0,0,0,0,0,0,0,0,23168.0,4.0,0,437132075.4716981132075471698,131.64285714285714,2704.6666666666665,0,14,9,1843,24342
172.21.0.5,172.21.0.3,44830,8443,2048,2026-01-25 18:00:10,0.04101,71860.52182394538,414.5330407217752,243.842965130456,170.6900755913192,10,7,1684,1263,637,72,168.4,180.17558103139282,335,72,180.42857142857142,107.54780617123204,637,72,173.35294117647058,154.57605825439828,23893.757785467125,200,140,20,3,0.002563125,0.038452,0.0,0.009268315164277433,0.04101,0.038686,0.0,0.004556666666666667,0.012068122978418071,0.040984999999999994,0.038962,2.6e-05,0.006830833333333334,0.014370665890587286,3,4,0,0,2,3,0,7,15,0,0,0.7,173.35294117647058,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.4,180.42857142857142,0,10,7,1684,1263
172.21.0.5,172.21.0.3,44840,8443,2048,2026-01-25 18:00:10,0.086421,34158.364286458156,196.71144744911538,115.71261614653847,80.99883130257692,10,7,1687,1265,637,72,168.7,180.52149456505174,335,72,180.71428571428572,107.49048367940603,637,72,173.64705882352942,154.79661843717636,23961.993079584772,200,140,20,3,0.0054013125,0.043341,0.0,0.01377111284409665,0.086421,0.043341,0.0,0.009602333333333333,0.01729691073894732,0.08636300000000001,0.043615,2.6e-05,0.014393833333333333,0.01970362505916671,3,4,0,0,2,3,0,7,15,0,0,0.7,173.64705882352942,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.7,180.71428571428572,0,10,7,1687,1265
172.21.0.5,172.21.0.3,44844,8443,2048,2026-01-25 18:00:11,0.094022,32939.09935972432,202.08036417008788,127.62970368637129,74.45066048371658,12,7,1832,1265,637,72,152.66666666666666,168.7988612389182,335,72,180.71428571428572,107.49048367940603,637,72,163.0,149.78475785009144,22435.473684210527,240,140,20,3,0.005223444444444445,0.04308,0.0,0.013173099214443812,0.094022,0.043315,0.0,0.008547454545454546,0.016043523022553578,0.093964,0.05059,3.3e-05,0.015660666666666666,0.021697864861676037,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,163.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.66666666666666,180.71428571428572,0,12,7,1832,1265
172.21.0.5,172.21.0.3,44856,8443,2048,2026-01-25 18:00:11,0.051411,60240.02645348272,369.5707144385443,233.41308280329113,136.15763163525315,12,7,1833,1264,637,72,152.75,168.91078759708236,335,72,180.57142857142858,107.51857931520108,637,72,163.0,149.86204182162797,22458.63157894737,240,140,20,3,0.002856166666666666,0.044055,0.0,0.010050335567919,0.051411,0.044264,0.0,0.004673727272727273,0.012588520124526941,0.051388,0.049401,3.1e-05,0.008564666666666667,0.01826345670701165,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,163.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.75,180.57142857142858,0,12,7,1833,1264
172.21.0.5,172.21.0.3,44870,8443,2048,2026-01-25 18:00:11,0.046033,67256.09888558209,412.7473768818022,260.6825538200856,152.0648230617166,12,7,1831,1265,637,72,152.58333333333334,168.68731345961444,335,72,180.71428571428572,107.49048367940603,637,72,162.94736842105263,149.70900675510845,22412.78670360111,240,140,20,3,0.002557388888888889,0.043234,0.0,0.00986740898186713,0.046033,0.043441,0.0,0.004184818181818182,0.012415587144745123,0.046002,0.043888,3.3e-05,0.007667,0.016199603184440456,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,162.94736842105263,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.58333333333334,180.71428571428572,0,12,7,1831,1265
172.21.0.5,172.21.0.3,47288,8443,2048,2026-01-25 18:00:13,0.087785,34459.19006664008,216.4378880218716,136.69761348749785,79.74027453437375,12,7,1689,1336,637,72,140.75,157.03774758530724,335,72,190.85714285714286,108.38875610034279,637,72,159.21052631578948,143.1354084507204,20487.745152354564,240,140,20,3,0.004876944444444444,0.043717,0.0,0.013232690284427437,0.087785,0.043717,0.0,0.007980454545454546,0.016257424851229926,0.08773500000000001,0.043985,3.7e-05,0.014622500000000002,0.0200605428121142,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,159.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.75,190.85714285714286,0,12,7,1689,1336
172.21.0.5,172.21.0.3,47300,8443,2048,2026-01-25 18:00:14,0.058953,52380.710057164186,322.2906383050905,203.55198208742559,118.73865621766492,12,7,1762,1326,637,72,146.83333333333334,161.9469220317433,335,72,189.42857142857142,107.92835870263615,637,72,162.52631578947367,145.86993789387668,21278.03878116344,240,140,20,3,0.003275166666666667,0.042333,0.0,0.009962570034606755,0.058953000000000005,0.042583,0.0,0.005359363636363636,0.012376382833832623,0.058929,0.056666,4.2e-05,0.0098215,0.020950566545641033,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,162.52631578947367,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.83333333333334,189.42857142857142,0,12,7,1762,1326
172.21.0.5,172.21.0.3,47310,8443,2048,2026-01-25 18:00:14,0.070777,69839.0720149201,268.448789861113,169.54660412280825,98.90218573830481,12,7,1559,3384,377,72,129.91666666666666,110.20318986107233,2199,72,483.42857142857144,719.9932255917129,2199,72,260.1578947368421,477.2161888062116,227735.2908587258,240,140,20,3,0.003932055555555555,0.047254,0.0,0.011264170021563566,0.070777,0.047398,0.0,0.006434272727272727,0.013884213796387669,0.070757,0.065608,2.9e-05,0.011792833333333334,0.024097764083116827,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,260.1578947368421,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.91666666666666,483.42857142857144,0,12,7,1559,3384
127.0.0.1,127.0.0.1,49418,8443,2048,2026-01-25 18:00:15,0.00916,781004.3668122271,2074.235807860262,1200.8733624454148,873.3624454148472,11,8,2575,4579,1641,60,234.0909090909091,446.32203101785245,3265,72,572.375,1030.123650041586,3265,60,376.5263157894737,768.131524402666,590026.0387811634,220,160,20,4,0.0005088888888888889,0.005535,0.0,0.0012742071560555646,0.00916,0.005548,0.0,0.0009159999999999999,0.0016215829303492311,0.009126,0.005535,6.6e-05,0.0013037142857142859,0.0017813638205668402,4,5,0,0,1,3,1,9,16,0,0,0.7272727272727273,376.5263157894737,65495,65483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.0909090909091,572.375,0,11,8,2575,4579
172.21.0.5,172.21.0.3,47316,8443,2048,2026-01-25 18:00:15,0.095832,35228.316220051754,198.26362801569414,125.2191334835963,73.04449453209784,12,7,1714,1662,637,72,142.83333333333334,158.4470644165496,556,72,237.42857142857142,168.54491316887032,637,72,177.68421052631578,168.53519158717,28404.1108033241,240,140,20,3,0.005323999999999999,0.04451,0.0,0.013311787203661106,0.095832,0.04451,0.0,0.008712,0.016192930926796422,0.09578,0.04932,3.6e-05,0.015963333333333333,0.022051356123578635,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,177.68421052631578,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.83333333333334,237.42857142857142,0,12,7,1714,1662
172.21.0.5,172.21.0.3,47318,8443,2048,2026-01-25 18:00:15,0.047277,67115.08767476786,401.8867525435201,253.82321213274955,148.06354041077057,12,7,1807,1366,637,72,150.58333333333334,166.12568451493448,335,72,195.14285714285714,110.42570685621115,637,72,167.0,149.61494437036487,22384.63157894737,240,140,20,3,0.0026265,0.041153,0.0,0.00936513590842831,0.047277,0.041661,0.0,0.004297909090909091,0.011838207453791655,0.047247,0.044418,3.7e-05,0.007874500000000001,0.01634553650338016,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,167.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.58333333333334,195.14285714285714,0,12,7,1807,1366
172.21.0.5,172.21.0.3,47330,8443,2048,2026-01-25 18:00:15,0.042592,93468.25694966191,399.1359879789632,234.78587528174307,164.35011269722014,10,7,1590,2391,637,72,159.0,171.38961462118993,1284,72,341.57142857142856,399.41416283024785,1284,72,234.1764705882353,301.7319096958751,91042.14532871972,200,140,20,3,0.002662,0.039959,0.0,0.00963263521836055,0.042592,0.040136,0.0,0.004732444444444445,0.012519608647691747,0.042569,0.040772,4.4e-05,0.007094833333333334,0.01506191929355471,3,4,0,0,2,3,0,7,15,0,0,0.7,234.1764705882353,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.0,341.57142857142856,0,10,7,1590,2391
172.21.0.5,172.21.0.3,47342,8443,2048,2026-01-25 18:00:16,0.052487,66302.13195648446,361.99439861298987,228.62804122925678,133.36635738373312,12,7,1975,1505,637,72,164.58333333333334,188.28013629223403,399,72,215.0,130.90236274196343,637,72,183.1578947368421,171.15375148736723,29293.606648199457,240,140,20,3,0.002915944444444445,0.041853,0.0,0.009602745431919297,0.052487,0.042099,0.0,0.004771545454545454,0.011996553250175547,0.05246,0.050222,3.3e-05,0.008743333333333334,0.01855087453164645,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,183.1578947368421,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.58333333333334,215.0,0,12,7,1975,1505
172.21.0.5,172.21.0.3,47348,8443,2048,2026-01-25 18:00:16,0.095099,31609.16518575379,199.79179591793815,126.18429215869777,73.60750375924037,12,7,1693,1313,637,72,141.08333333333334,157.24368473451926,335,72,187.57142857142858,107.49731842882294,637,72,158.21052631578948,142.74584663415584,20376.376731301938,240,140,20,3,0.005283277777777778,0.044463,0.0,0.013252654890438434,0.095099,0.044463,0.0,0.008645363636363635,0.01612253807152486,0.095063,0.048681,6.3e-05,0.015843833333333335,0.021857859100841103,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.08333333333334,187.57142857142858,0,12,7,1693,1313
