src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,flow_type,timing_category,traffic_pattern,size_category,is_periodic
172.21.0.5,172.21.0.3,49230,8443,2048,2026-01-25 17:59:59,0.040607,70505.0853301155,418.6470313000222,246.26295958824835,172.38407171177386,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.7142857142857,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.94809688581,200,140,20,3,0.0025379375,0.038824,0.0,0.0093701274235515,0.040607,0.038937,0.0,0.0045118888888888,0.0121721641319167,0.040587,0.039281,2.9e-05,0.0067645,0.0145426229150727,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,154.9,187.7142857142857,0,10,7,1549,1314,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,49232,8443,2048,2026-01-25 17:59:59,0.044399,66465.46093380482,382.8915065654632,225.23029797968425,157.66120858577895,10,7,1687,1264,637,72,168.7,180.5214945650517,335,72,180.57142857142856,107.51857931520108,637,72,173.58823529411765,154.8019831243733,23963.653979238752,200,140,20,3,0.0027749375,0.041277,0.0,0.0099436647008833,0.044399,0.041685,0.0,0.0049332222222222,0.012995771857525,0.044368,0.041802,3.3e-05,0.0073946666666666,0.0153892596601944,3,4,0,0,2,3,0,7,15,0,0,0.7,173.58823529411765,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,168.7,180.57142857142856,0,10,7,1687,1264,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,49244,8443,2048,2026-01-25 18:00:00,0.089477,291102.741486639,234.69718475138865,134.1126770007935,100.58450775059512,12,9,1699,24348,637,72,141.58333333333334,157.56663052675697,10064,72,2705.333333333333,3705.1268684231454,10064,72,1240.3333333333333,2739.939664496166,7507269.365079366,240,180,20,3,0.00447385,0.043983,0.0,0.0126642122939999,0.089477,0.043983,0.0,0.0081342727272727,0.016263674263892,0.089422,0.04435,9e-06,0.01117775,0.0187971651103963,3,6,0,0,2,3,0,9,19,0,0,0.75,1240.3333333333333,64240,65160,0,0,0,0,0,0,0,0,0,0,23174.0,4.0,0,367841269.84126973,141.58333333333334,2705.333333333333,0,12,9,1699,24348,Bulk Transfer,Fast,Bursty,Very Large,False
172.21.0.5,172.21.0.3,49248,8443,2048,2026-01-25 18:00:00,0.044919,579865.9809880006,467.5081813931744,267.14753222467107,200.3606491685033,12,9,1699,24348,637,72,141.58333333333334,157.56663052675697,10064,72,2705.333333333333,3705.1268684231454,10064,72,1240.3333333333333,2739.939664496166,7507269.365079366,240,180,20,3,0.00224595,0.039729,0.0,0.008614056346896,0.044919,0.040085,0.0,0.0040835454545454,0.0114023221268431,0.044894,0.041938,9e-06,0.00561175,0.0137342122612656,3,6,0,0,2,3,0,9,19,0,0,0.75,1240.3333333333333,64240,65160,0,0,0,0,0,0,0,0,0,0,23174.0,4.0,0,289675000.0,141.58333333333334,2705.333333333333,0,12,9,1699,24348,Bulk Transfer,Fast,Bursty,Very Large,True
172.21.0.5,172.21.0.3,49262,8443,2048,2026-01-25 18:00:01,0.140341,23763.54735964544,156.76103205763107,92.63151894314562,64.12951311448543,13,9,1926,1409,637,72,148.15384615384616,154.87009253606774,335,72,156.55555555555554,105.0207504481441,637,72,151.5909090909091,136.75481015004024,18701.878099173548,260,180,20,4,0.0066829047619047,0.044487,0.0,0.0148767338098143,0.140341,0.046852,0.0,0.0116950833333333,0.018973691770705,0.140291,0.089654,3e-05,0.017536375,0.030816404823314,4,4,0,0,2,3,0,8,20,0,0,0.6923076923076923,151.5909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,148.15384615384616,156.55555555555554,0,13,9,1926,1409,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,49272,8443,2048,2026-01-25 18:00:01,0.046692,597511.3509808962,449.7558468260088,257.0033410434336,192.7525057825752,12,9,1428,26471,366,72,119.0,89.78307190111062,10068,72,2941.222222222222,3599.378766700281,10068,72,1328.5238095238096,2739.9949534025054,7507572.344671198,240,180,20,3,0.0023346,0.038884,0.0,0.0084369187408674,0.046692,0.03907,0.0,0.0042447272727272,0.0110754739942969,0.0466759999999999,0.041114,7e-06,0.0058344999999999,0.0133886609207194,3,6,0,0,2,3,0,9,19,0,0,0.75,1328.5238095238096,64240,65160,0,0,0,0,0,0,0,0,0,0,23178.0,4.0,0,293392405.06329113,119.0,2941.222222222222,0,12,9,1428,26471,Bulk Transfer,Fast,Bursty,Very Large,True
172.21.0.5,172.21.0.3,49284,8443,2048,2026-01-25 18:00:01,0.094805,31717.73640630769,200.411370708296,126.575602552608,73.83576815568799,12,7,1693,1314,637,72,141.08333333333334,157.24368473451926,335,72,187.7142857142857,107.52370407856822,637,72,158.26315789473685,142.76400921405158,20381.562326869804,240,140,20,3,0.0052669444444444,0.043918,0.0,0.0135033239219592,0.094805,0.043918,0.0,0.0086186363636363,0.0165319896744173,0.094749,0.048006,2.9e-05,0.0157915,0.0215000557731834,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.26315789473685,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,141.08333333333334,187.7142857142857,0,12,7,1693,1314,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,44724,8443,2048,2026-01-25 18:00:03,0.092096,32650.71230020848,206.30646282140376,130.2988186240445,76.00764419735928,12,7,1693,1314,637,72,141.08333333333334,157.24368473451926,335,72,187.7142857142857,107.52370407856822,637,72,158.26315789473685,142.76400921405158,20381.562326869804,240,140,20,3,0.0051164444444444,0.044703,0.0,0.0137340440965839,0.092096,0.045095,0.0,0.0083723636363636,0.0168698424698832,0.092042,0.046469,3.5e-05,0.0153403333333333,0.0209767354201956,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.26315789473685,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,141.08333333333334,187.7142857142857,0,12,7,1693,1314,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,44734,8443,2048,2026-01-25 18:00:03,0.040364,75983.54969775048,421.1673768704787,247.74551580616392,173.42186106431475,10,7,1570,1497,637,72,157.0,170.06586959175553,391,72,213.8571428571429,129.31625527191474,637,72,180.41176470588235,157.10508241433573,24682.006920415224,200,140,20,3,0.00252275,0.038139,0.0,0.0091978163814842,0.040364,0.038233,0.0,0.0044848888888888,0.0119338917415386,0.040346,0.038742,2.6e-05,0.0067243333333333,0.0143200023471444,3,4,0,0,2,3,0,7,15,0,0,0.7,180.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,157.0,213.8571428571429,0,10,7,1570,1497,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,44748,8443,2048,2026-01-25 18:00:05,0.09337,32344.43611438364,203.49148548784407,128.5209382028489,74.97054728499519,12,7,1700,1320,637,72,141.66666666666666,157.62208672080897,335,72,188.57142857142856,107.70575942002776,637,72,158.94736842105263,143.09859452920105,20477.20775623269,240,140,20,3,0.0051872222222222,0.042569,0.0,0.013266762769985,0.09337,0.042906,0.0,0.0084881818181818,0.0162051626219333,0.093318,0.048958,4.3e-05,0.015553,0.0215086101364081,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.94736842105263,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,141.66666666666666,188.57142857142856,0,12,7,1700,1320,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,44756,8443,2048,2026-01-25 18:00:05,0.088229,32449.64807489601,192.6804112026658,113.34141835450929,79.3389928481565,10,7,1549,1314,637,72,154.9,168.8943160677706,335,72,187.7142857142857,107.52370407856822,637,72,168.41176470588235,147.65144122861048,21800.94809688581,200,140,20,3,0.0055143124999999,0.044458,0.0,0.014208077982783,0.088229,0.044458,0.0,0.0098032222222222,0.0178491824697801,0.088202,0.044557,2.9e-05,0.0147003333333333,0.0202686285810252,3,4,0,0,2,3,0,7,15,0,0,0.7,168.41176470588235,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,154.9,187.7142857142857,0,10,7,1549,1314,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,44758,8443,2048,2026-01-25 18:00:05,0.092736,281713.68184955145,237.23257418909597,140.18288474810214,97.0496894409938,13,9,1771,24354,637,72,136.23076923076923,152.5164071104149,8622,72,2706.0,3584.733896834061,8622,72,1187.5,2620.5048221148672,6867045.5227272725,260,180,20,3,0.004416,0.045471,0.0,0.0128507178157857,0.092736,0.045471,0.0,0.007728,0.0162492345512027,0.092685,0.046212,3e-06,0.011585625,0.0198610059220165,3,6,0,0,2,3,0,9,20,0,0,0.6923076923076923,1187.5,64240,65160,0,0,0,0,0,0,0,0,0,0,23180.0,4.0,0,362187500.0,136.23076923076923,2706.0,0,13,9,1771,24354,Bulk Transfer,Fast,Bursty,Very Large,False
172.21.0.5,172.21.0.3,44772,8443,2048,2026-01-25 18:00:07,0.051295,62637.68398479384,370.40647236572767,233.9409299151964,136.46554245053125,12,7,1715,1498,637,72,142.91666666666666,158.50944153442583,392,72,214.0,129.5122718950933,637,72,169.10526315789474,152.3941892582115,23223.988919667583,240,140,20,3,0.0028497222222222,0.041495,0.0,0.0095040853835808,0.051295,0.041706,0.0,0.0046631818181818,0.0118721531004139,0.051264,0.049088,3.5e-05,0.008544,0.0181329522141321,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,169.10526315789474,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,142.91666666666666,214.0,0,12,7,1715,1498,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,44778,8443,2048,2026-01-25 18:00:07,0.052525,57248.92908138981,361.73250832936696,228.46263683960015,133.2698714897668,12,7,1693,1314,637,72,141.08333333333334,157.24368473451926,335,72,187.7142857142857,107.52370407856822,637,72,158.26315789473685,142.76400921405158,20381.562326869804,240,140,20,3,0.0029180555555555,0.043287,0.0,0.0098950819011389,0.052525,0.043634,0.0,0.004775,0.0124132616108008,0.052497,0.050144,3.7e-05,0.0087495,0.0185135552208825,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.26315789473685,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,141.08333333333334,187.7142857142857,0,12,7,1693,1314,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,44788,8443,2048,2026-01-25 18:00:08,0.086146,59921.52856778028,197.33940055255036,116.0820003250296,81.25740022752072,10,7,1590,3572,637,72,159.0,171.3896146211899,2465,72,510.2857142857143,805.1838679609085,2465,72,303.6470588235294,560.4680755117281,314124.4636678201,200,140,20,3,0.005384125,0.042927,0.0,0.0137323655048711,0.086146,0.042927,0.0,0.0095717777777777,0.0172598171342043,0.086093,0.043208,3.1e-05,0.0143488333333333,0.0196752511836288,3,4,0,0,2,3,0,7,15,0,0,0.7,303.6470588235294,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,159.0,510.2857142857143,0,10,7,1590,3572,Bulk Transfer,Fast,Bursty,Medium,False
172.21.0.5,172.21.0.3,44792,8443,2048,2026-01-25 18:00:09,0.058615,446899.2578691461,392.3910261878359,238.8467115925957,153.54431459524014,14,9,1843,24352,637,72,131.64285714285714,147.89649234846507,8620,72,2705.777777777778,3584.3671928025883,8620,72,1138.9130434782608,2572.727463439184,6618926.601134214,280,180,20,3,0.0026643181818181,0.043609,0.0,0.0091779121481282,0.058615,0.043983,0.0,0.0045088461538461,0.0116939966178979,0.0585899999999999,0.05599,6e-06,0.0073237499999999,0.018396659647542,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1138.9130434782608,64240,65160,0,0,0,0,0,0,0,0,0,0,23178.0,4.0,0,386300000.0,131.64285714285714,2705.777777777778,0,14,9,1843,24352,Bulk Transfer,Fast,Bursty,Very Large,True
172.21.0.5,172.21.0.3,44808,8443,2048,2026-01-25 18:00:09,0.046336,562176.2776243094,453.2113259668508,258.9779005524862,194.23342541436463,12,9,1699,24350,637,72,141.58333333333334,157.56663052675697,10066,72,2705.555555555556,3705.568245855332,10066,72,1240.428571428571,2740.2463839768056,7508950.244897959,240,180,20,3,0.0023168,0.042369,0.0,0.0092023881878564,0.0463359999999999,0.042454,0.0,0.0042123636363636,0.0121103332231966,0.046317,0.044647,7e-06,0.005789625,0.0146887378707081,3,6,0,0,2,3,0,9,19,0,0,0.75,1240.428571428571,64240,65160,0,0,0,0,0,0,0,0,0,0,23176.0,4.0,0,386266666.6666666,141.58333333333334,2705.555555555556,0,12,9,1699,24350,Bulk Transfer,Fast,Bursty,Very Large,True
172.21.0.5,172.21.0.3,44816,8443,2048,2026-01-25 18:00:09,0.046145,65142.48564308159,411.745584570376,260.0498428865533,151.69574168382275,12,7,1693,1313,637,72,141.08333333333334,157.24368473451926,335,72,187.57142857142856,107.49731842882294,637,72,158.21052631578948,142.74584663415584,20376.376731301934,240,140,20,3,0.0025636111111111,0.041319,0.0,0.0094242631668292,0.046145,0.041418,0.0,0.004195,0.0117999173880004,0.046128,0.044787,2.9e-05,0.007688,0.0165918773701672,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,141.08333333333334,187.57142857142856,0,12,7,1693,1313,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,44824,8443,2048,2026-01-25 18:00:10,0.096449,271490.6323549233,238.46799863140103,145.1544339495485,93.3135646818526,14,9,1843,24342,637,72,131.64285714285714,147.89649234846507,8610,72,2704.6666666666665,3582.534763729912,8610,72,1138.4782608695652,2571.4636818198924,6612425.466918717,280,180,20,3,0.0043840454545454,0.044209,0.0,0.0121945560188935,0.096449,0.044209,0.0,0.0074191538461538,0.0152042728247745,0.096391,0.050171,5e-06,0.012048875,0.0204274718420898,3,6,0,0,2,3,0,9,21,0,0,0.6428571428571429,1138.4782608695652,64240,65160,0,0,0,0,0,0,0,0,0,0,23168.0,4.0,0,437132075.4716981,131.64285714285714,2704.6666666666665,0,14,9,1843,24342,Bulk Transfer,Fast,Bursty,Very Large,False
172.21.0.5,172.21.0.3,44830,8443,2048,2026-01-25 18:00:10,0.04101,71860.52182394538,414.5330407217752,243.842965130456,170.6900755913192,10,7,1684,1263,637,72,168.4,180.1755810313928,335,72,180.42857142857144,107.54780617123204,637,72,173.35294117647058,154.57605825439828,23893.757785467125,200,140,20,3,0.002563125,0.038452,0.0,0.0092683151642774,0.04101,0.038686,0.0,0.0045566666666666,0.012068122978418,0.0409849999999999,0.038962,2.6e-05,0.0068308333333333,0.0143706658905872,3,4,0,0,2,3,0,7,15,0,0,0.7,173.35294117647058,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,168.4,180.42857142857144,0,10,7,1684,1263,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,44840,8443,2048,2026-01-25 18:00:10,0.086421,34158.36428645816,196.71144744911535,115.71261614653848,80.99883130257692,10,7,1687,1265,637,72,168.7,180.5214945650517,335,72,180.7142857142857,107.49048367940604,637,72,173.64705882352942,154.79661843717636,23961.99307958477,200,140,20,3,0.0054013125,0.043341,0.0,0.0137711128440966,0.086421,0.043341,0.0,0.0096023333333333,0.0172969107389473,0.086363,0.043615,2.6e-05,0.0143938333333333,0.0197036250591667,3,4,0,0,2,3,0,7,15,0,0,0.7,173.64705882352942,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,168.7,180.7142857142857,0,10,7,1687,1265,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,44844,8443,2048,2026-01-25 18:00:11,0.094022,32939.09935972432,202.08036417008788,127.62970368637129,74.45066048371658,12,7,1832,1265,637,72,152.66666666666666,168.7988612389182,335,72,180.7142857142857,107.49048367940604,637,72,163.0,149.78475785009144,22435.473684210527,240,140,20,3,0.0052234444444444,0.04308,0.0,0.0131730992144438,0.094022,0.043315,0.0,0.0085474545454545,0.0160435230225535,0.093964,0.05059,3.3e-05,0.0156606666666666,0.021697864861676,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,163.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,152.66666666666666,180.7142857142857,0,12,7,1832,1265,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,44856,8443,2048,2026-01-25 18:00:11,0.051411,60240.02645348272,369.5707144385443,233.41308280329116,136.15763163525315,12,7,1833,1264,637,72,152.75,168.91078759708236,335,72,180.57142857142856,107.51857931520108,637,72,163.0,149.86204182162797,22458.63157894737,240,140,20,3,0.0028561666666666,0.044055,0.0,0.010050335567919,0.051411,0.044264,0.0,0.0046737272727272,0.0125885201245269,0.051388,0.049401,3.1e-05,0.0085646666666666,0.0182634567070116,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,163.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,152.75,180.57142857142856,0,12,7,1833,1264,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,44870,8443,2048,2026-01-25 18:00:11,0.046033,67256.09888558209,412.7473768818022,260.6825538200856,152.0648230617166,12,7,1831,1265,637,72,152.58333333333334,168.68731345961444,335,72,180.7142857142857,107.49048367940604,637,72,162.94736842105263,149.70900675510845,22412.78670360111,240,140,20,3,0.0025573888888888,0.043234,0.0,0.0098674089818671,0.046033,0.043441,0.0,0.0041848181818181,0.0124155871447451,0.046002,0.043888,3.3e-05,0.007667,0.0161996031844404,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,162.94736842105263,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,152.58333333333334,180.7142857142857,0,12,7,1831,1265,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,47288,8443,2048,2026-01-25 18:00:13,0.087785,34459.19006664008,216.4378880218716,136.69761348749785,79.74027453437375,12,7,1689,1336,637,72,140.75,157.03774758530724,335,72,190.8571428571429,108.3887561003428,637,72,159.21052631578948,143.1354084507204,20487.745152354564,240,140,20,3,0.0048769444444444,0.043717,0.0,0.0132326902844274,0.087785,0.043717,0.0,0.0079804545454545,0.0162574248512299,0.087735,0.043985,3.7e-05,0.0146225,0.0200605428121142,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,159.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,140.75,190.8571428571429,0,12,7,1689,1336,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,47300,8443,2048,2026-01-25 18:00:14,0.058953,52380.710057164186,322.2906383050905,203.5519820874256,118.73865621766492,12,7,1762,1326,637,72,146.83333333333334,161.9469220317433,335,72,189.42857142857144,107.92835870263616,637,72,162.52631578947367,145.86993789387668,21278.03878116344,240,140,20,3,0.0032751666666666,0.042333,0.0,0.0099625700346067,0.058953,0.042583,0.0,0.0053593636363636,0.0123763828338326,0.058929,0.056666,4.2e-05,0.0098215,0.020950566545641,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,162.52631578947367,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,146.83333333333334,189.42857142857144,0,12,7,1762,1326,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,47310,8443,2048,2026-01-25 18:00:14,0.070777,69839.0720149201,268.448789861113,169.54660412280825,98.9021857383048,12,7,1559,3384,377,72,129.91666666666666,110.20318986107232,2199,72,483.4285714285714,719.9932255917129,2199,72,260.1578947368421,477.2161888062116,227735.2908587258,240,140,20,3,0.0039320555555555,0.047254,0.0,0.0112641700215635,0.070777,0.047398,0.0,0.0064342727272727,0.0138842137963876,0.070757,0.065608,2.9e-05,0.0117928333333333,0.0240977640831168,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,260.1578947368421,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,129.91666666666666,483.4285714285714,0,12,7,1559,3384,Bulk Transfer,Fast,Bursty,Medium,False
127.0.0.1,127.0.0.1,49418,8443,2048,2026-01-25 18:00:15,0.00916,781004.3668122271,2074.235807860262,1200.8733624454148,873.3624454148472,11,8,2575,4579,1641,60,234.0909090909091,446.32203101785245,3265,72,572.375,1030.123650041586,3265,60,376.5263157894737,768.131524402666,590026.0387811634,220,160,20,4,0.0005088888888888,0.005535,0.0,0.0012742071560555,0.00916,0.005548,0.0,0.0009159999999999,0.0016215829303492,0.009126,0.005535,6.6e-05,0.0013037142857142,0.0017813638205668,4,5,0,0,1,3,1,9,16,0,0,0.7272727272727273,376.5263157894737,65495,65483,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,234.0909090909091,572.375,0,11,8,2575,4579,Bulk Transfer,Very Fast,Bursty,Medium,False
172.21.0.5,172.21.0.3,47316,8443,2048,2026-01-25 18:00:15,0.095832,35228.316220051754,198.2636280156941,125.2191334835963,73.04449453209784,12,7,1714,1662,637,72,142.83333333333334,158.4470644165496,556,72,237.42857142857144,168.54491316887032,637,72,177.68421052631578,168.53519158717,28404.1108033241,240,140,20,3,0.0053239999999999,0.04451,0.0,0.0133117872036611,0.095832,0.04451,0.0,0.008712,0.0161929309267964,0.09578,0.04932,3.6e-05,0.0159633333333333,0.0220513561235786,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,177.68421052631578,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,142.83333333333334,237.42857142857144,0,12,7,1714,1662,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,47318,8443,2048,2026-01-25 18:00:15,0.047277,67115.08767476786,401.8867525435201,253.82321213274955,148.06354041077057,12,7,1807,1366,637,72,150.58333333333334,166.12568451493448,335,72,195.14285714285717,110.42570685621116,637,72,167.0,149.61494437036487,22384.63157894737,240,140,20,3,0.0026265,0.041153,0.0,0.0093651359084283,0.047277,0.041661,0.0,0.004297909090909,0.0118382074537916,0.047247,0.044418,3.7e-05,0.0078745,0.0163455365033801,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,167.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,150.58333333333334,195.14285714285717,0,12,7,1807,1366,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,47330,8443,2048,2026-01-25 18:00:15,0.042592,93468.25694966193,399.1359879789632,234.78587528174307,164.35011269722014,10,7,1590,2391,637,72,159.0,171.3896146211899,1284,72,341.57142857142856,399.4141628302479,1284,72,234.1764705882353,301.7319096958751,91042.14532871972,200,140,20,3,0.002662,0.039959,0.0,0.0096326352183605,0.042592,0.040136,0.0,0.0047324444444444,0.0125196086476917,0.042569,0.040772,4.4e-05,0.0070948333333333,0.0150619192935547,3,4,0,0,2,3,0,7,15,0,0,0.7,234.1764705882353,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,159.0,341.57142857142856,0,10,7,1590,2391,Bulk Transfer,Fast,Bursty,Medium,True
172.21.0.5,172.21.0.3,47342,8443,2048,2026-01-25 18:00:16,0.052487,66302.13195648446,361.9943986129898,228.6280412292568,133.36635738373312,12,7,1975,1505,637,72,164.58333333333334,188.28013629223403,399,72,215.0,130.90236274196343,637,72,183.1578947368421,171.15375148736723,29293.606648199457,240,140,20,3,0.0029159444444444,0.041853,0.0,0.0096027454319192,0.052487,0.042099,0.0,0.0047715454545454,0.0119965532501755,0.05246,0.050222,3.3e-05,0.0087433333333333,0.0185508745316464,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,183.1578947368421,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,164.58333333333334,215.0,0,12,7,1975,1505,Bulk Transfer,Fast,Bursty,Small,True
172.21.0.5,172.21.0.3,47348,8443,2048,2026-01-25 18:00:16,0.095099,31609.16518575379,199.79179591793812,126.18429215869776,73.60750375924037,12,7,1693,1313,637,72,141.08333333333334,157.24368473451926,335,72,187.57142857142856,107.49731842882294,637,72,158.21052631578948,142.74584663415584,20376.376731301934,240,140,20,3,0.0052832777777777,0.044463,0.0,0.0132526548904384,0.095099,0.044463,0.0,0.0086453636363636,0.0161225380715248,0.095063,0.048681,6.3e-05,0.0158438333333333,0.0218578591008411,3,4,0,0,2,3,0,7,17,0,0,0.5833333333333334,158.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,141.08333333333334,187.57142857142856,0,12,7,1693,1313,Bulk Transfer,Fast,Bursty,Small,False
172.21.0.5,172.21.0.3,47360,8443,2048,2026-01-25 18:00:17,0.043693,187398.4391092395,457.7392259629689,274.64353557778134,183.09569038518757,12,8,4457,3731,1520,72,371.4166666666667,534.460858924414,2552,72,466.375,795.5034471169814,2552,72,409.4,653.2101040247311,426683.44,240,160,20,5,0.0022996315789473,0.040838,0.0,0.0090862421519136,0.043693,0.04102,0.0,0.0039720909090909,0.0117182905164575,0.043668,0.040859,2.6e-05,0.0062382857142857,0.0141354163081276,4,4,0,0,2,3,0,8,18,0,0,0.6666666666666666,409.4,64240,65160,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,371.4166666666667,466.375,0,12,8,4457,3731,Bulk Transfer,Fast,Bursty,Large,True
